Timestamp;PM10 1-min;PM2.5 1-min
2022-03-31 12:19:00;18.5;5.199999809
2022-03-31 12:21:00;17.5;5.5499999525
2022-03-31 12:23:00;21.599999429999997;6.099999904500001
2022-03-31 12:25:00;22.64999962;6.700000048
2022-03-31 12:27:00;19.099999905;7.3000001905
2022-03-31 12:29:00;21.349999429999997;6.099999905
2022-03-31 12:31:00;18.14999962;5.549999952
2022-03-31 12:33:00;15.60000038;4.75
2022-03-31 12:35:00;19.19999981;6.5499999525
2022-03-31 12:37:00;19.14999962;5.2000000475
2022-03-31 12:39:00;18.60000038;5.299999952
2022-03-31 12:41:00;15.25;5.149999857
2022-03-31 12:43:00;17.19999981;5.2000000475
2022-03-31 12:45:00;19.25;5.399999857
2022-03-31 12:47:00;18.75;6.149999857
2022-03-31 12:49:00;16.750000475;5.100000143
2022-03-31 12:51:00;17.599999429999997;4.7999999525
2022-03-31 12:53:00;15.5;4.3000000714999995
2022-03-31 12:55:00;17.89999962;5.349999904500001
2022-03-31 12:57:00;14.700000285000002;5.100000143
2022-03-31 12:59:00;19.39999962;5.599999904500001
2022-03-31 13:01:00;17.30000019;5.649999857
2022-03-31 13:03:00;18.70000076;5.7000000475
2022-03-31 13:05:00;18.05000019;8.350000142999999
2022-03-31 13:07:00;17.80000019;5.400000095
2022-03-31 13:09:00;30.949999810000005;6.100000143
2022-03-31 13:11:00;18;6.400000095499999
2022-03-31 13:13:00;17.55000019;6.299999952
2022-03-31 13:15:00;19.349999429999997;6.850000142999998
2022-03-31 13:17:00;18.19999981;5.4500000475
2022-03-31 13:19:00;17.400000570000003;5.700000048
2022-03-31 13:21:00;20.20000076;5.9500000475
2022-03-31 13:23:00;21.85000038;6.5
2022-03-31 13:25:00;19.599999429999997;5.550000191
2022-03-31 13:27:00;18.10000038;5.099999905
2022-03-31 13:29:00;19.64999962;5.699999809
2022-03-31 13:31:00;21.80000019;6.200000048
2022-03-31 13:33:00;17.55000019;5.9500000475
2022-03-31 13:35:00;18.05000019;6.150000095499999
2022-03-31 13:37:00;18.25;6.75
2022-03-31 13:39:00;21.900000570000003;6.350000143
2022-03-31 13:41:00;17.05000019;6.649999857
2022-03-31 13:43:00;19.85000038;6.350000143
2022-03-31 13:45:00;16.30000019;4.849999904500001
2022-03-31 13:47:00;17.69999981;4.350000143
2022-03-31 13:49:00;15.19999981;4.349999904500001
2022-03-31 13:51:00;17.150000570000003;4.699999809
2022-03-31 13:53:00;16.39999962;4.200000048
2022-03-31 13:55:00;16.44999981;4.099999904500001
2022-03-31 13:57:00;15.700000285000002;4.5
2022-03-31 13:59:00;16.60000038;4.600000143
2022-03-31 14:01:00;22;4.599999904500001
2022-03-31 14:03:00;17.650000570000003;4.150000095499999
2022-03-31 14:05:00;18.099999429999997;5.149999857
2022-03-31 14:07:00;18.64999962;5.75
2022-03-31 14:09:00;20.80000019;6.5
2022-03-31 14:11:00;18.75;6
2022-03-31 14:13:00;17.69999981;5.75
2022-03-31 14:15:00;23.39999962;6.75
2022-03-31 14:17:00;21.599999429999997;5.949999809
2022-03-31 14:19:00;18.25;5.599999904500001
2022-03-31 14:21:00;19.10000038;5.799999952
2022-03-31 14:23:00;17.44999981;5.150000095499999
2022-03-31 14:25:00;19.69999981;5.649999857
2022-03-31 14:27:00;20.150000570000003;6.349999904500001
2022-03-31 14:29:00;21.14999962;6.099999904500001
2022-03-31 14:31:00;19.900000570000003;7.599999905000001
2022-03-31 14:33:00;20.650000570000003;5.549999952
2022-03-31 14:35:00;17.60000038;5.4500000475
2022-03-31 14:37:00;31.80000019;6.349999904500001
2022-03-31 14:39:00;21.099999429999997;5.25
2022-03-31 14:41:00;22.69999981;6.950000048
2022-03-31 14:43:00;22.599999429999997;5.7999999525
2022-03-31 14:45:00;19.599999429999997;4.849999905
2022-03-31 14:47:00;19.099999429999997;4.799999952
2022-03-31 14:49:00;17.250000475;5.299999952
2022-03-31 14:51:00;31.05000019;6.599999904500001
2022-03-31 14:53:00;22.80000019;6.0499999525
2022-03-31 14:55:00;20.64999962;6
2022-03-31 14:57:00;22.35000038;6.449999809
2022-03-31 14:59:00;24.30000019;6.75
2022-03-31 15:01:00;17.500000475;4.700000048
2022-03-31 15:03:00;16.349999429999997;4.350000143
